14,3,98.15,0.0,220.17,60.23,1,1,1.0
14,4,308.47,0.95,396.06999999999994,113.45,1,1,1.0
14,5,737.2,150.9,221.29999999999995,119.29999999999998,1,1,1.0
14,6,0.52,175.88,14.18,49.19,1,1,1.0
15,3,98.06,0.0,220.07999999999998,60.17,1,1,1.0
15,4,308.2,0.95,396.19,113.45,1,1,1.0
15,5,697.8,143.51,261.9000000000001,117.29000000000002,1,1,1.0
15,6,0.0,164.3,34.8,73.36999999999998,1,1,1.0
16,3,97.96,0.0,220.01000000000005,60.11,1,1,1.0
16,4,307.93,0.95,396.3,113.45,1,1,1.0
16,5,658.4,136.13,266.5,115.27000000000001,1,1,1.0
16,6,1.0,169.0,52.1,85.1,1,1,1.0
17,3,97.86,0.0,219.93,60.05,1,1,1.0
17,4,307.67,0.95,396.41,113.45,1,1,1.0
17,5,619.2,130.31,263.65999999999997,111.49000000000001,1,1,1.0
17,6,0.0,165.3,72.3,101.22999999999996,1,1,1.0
18,3,97.77,0.0,219.85000000000002,59.99,1,1,1.0
18,4,307.4,0.95,396.52,113.45,1,1,1.0
18,5,583.0,121.7,248.39999999999998,109.60000000000001,1,1,1.0
18,6,0.4,170.0,90.69999999999999,108.95999999999998,1,1,1.0
19,3,97.67,0.0,219.76999999999998,59.93,1,1,1.0
19,4,307.33,0.95,396.44,113.45,1,1,1.0
19,5,550.6,116.58,241.11,102.52,1,1,1.0
19,6,0.1,174.0,115.9,119.89999999999998,1,1,1.0
20,3,97.58,0.0,219.69,59.88,1,1,1.0
20,4,307.25,0.95,396.36,113.45,1,1,1.0
20,5,519.45,111.45,226.94999999999993,99.21999999999998,1,1,1.0
20,6,0.0,185.0,140.5,121.19999999999999,1,1,1.0
21,3,97.48,0.0,219.60999999999996,59.82,1,1,1.0
21,4,307.18,0.95,396.28000000000003,113.45,1,1,1.0
21,5,488.27,106.33,221.25,95.89999999999999,1,1,1.0
21,6,0.2,190.0,164.4,128.51,1,1,1.0
22,3,97.39,0.0,219.52000000000004,59.76,1,1,1.0
22,4,307.11,0.95,396.18999999999994,113.45,1,1,1.0
22,5,457.1,101.2,215.54999999999995,92.60000000000001,1,1,1.0
22,6,0.3,199.5,194.6,131.31,1,1,1.0
23,3,97.29,0.0,219.45,59.7,1,1,1.0
23,4,307.04,0.95,396.09999999999997,113.45,1,1,1.0
23,5,427.6,97.42,209.10000000000002,90.36999999999999,1,1,1.0
23,6,14.5,205.7,208.9,146.3,1,1,1.0
24,3,97.19,0.0,219.37,59.64,1,1,1.0
24,4,306.96,0.95,396.03000000000003,113.45,1,1,1.0
24,5,403.5,93.64,200.89999999999998,85.26,1,1,1.0
24,6,37.3,217.7,222.0,146.05,1,1,1.0
25,3,97.1,0.0,219.29,59.58,1,1,1.0
25,4,306.89,0.95,395.94000000000005,113.45,1,1,1.0
25,5,379.8,89.86,188.99999999999994,83.35000000000001,1,1,1.0
25,6,58.2,229.0,238.90000000000003,157.89999999999998,1,1,1.0
26,3,97.0,0.0,219.20999999999998,59.52,1,1,1.0
26,4,306.82,0.95,395.85999999999996,113.45,1,1,1.0
26,5,353.6,86.07,183.5,81.45000000000002,1,1,1.0
26,6,85.3,238.4,251.5,169.6,1,1,1.0
27,3,96.91,0.0,219.13000000000002,59.46,1,1,1.0
27,4,306.75,0.95,395.77,113.45,1,1,1.0
27,5,330.1,82.29,179.0,79.54,1,1,1.0
27,6,113.3,249.9,271.40999999999997,182.20000000000002,1,1,1.0
28,3,96.81,0.0,219.05,59.4,1,1,1.0
28,4,306.67,0.95,395.7,113.45,1,1,1.0
28,5,310.95,78.51,168.75,77.62999999999998,1,1,1.0
28,6,143.4,265.32,291.5,195.98000000000002,1,1,1.0
29,3,96.71,0.0,218.98000000000002,59.34,1,1,1.0
29,4,306.6,0.95,395.61,113.45,1,1,1.0
29,5,288.0,74.73,167.92000000000002,75.73,1,1,1.0
29,6,175.3,280.74,318.0,207.86,1,1,1.0
29,7,914.5,186.0,45.5,65.78999999999999,1,1,1.0
30,3,96.62,0.0,218.89,59.28,1,1,1.0
30,4,311.02,0.95,391.03999999999996,113.45,1,1,1.0
30,5,269.8,70.95,157.59999999999997,73.82000000000001,1,1,1.0
30,6,211.0,292.4,344.5,228.51,1,1,1.0
30,7,866.4,176.27,91.0,68.56,1,1,1.0
31,3,96.52,0.0,218.81,59.22,1,1,1.0
31,4,315.43,0.95,386.46999999999997,113.45,1,1,1.0
31,5,248.8,67.16,155.5,71.92000000000002,1,1,1.0
31,6,256.25,309.7,370.95000000000005,230.3,1,1,1.0
31,7,820.3,166.54,139.70000000000005,71.33000000000001,1,1,1.0
32,3,96.43,0.0,218.73000000000002,59.17,1,1,1.0
32,4,306.0,0.95,395.9,113.45,1,1,1.0
32,5,232.01,63.38,151.49,70.00999999999999,1,1,1.0
32,6,301.5,327.0,397.4,213.0,1,1,1.0
32,7,772.7,139.9,186.5,118.20000000000002,1,1,1.0
33,3,96.33,0.0,218.65000000000003,59.11,1,1,1.0
33,4,306.0,0.95,395.9,111.55,1,1,1.0
33,5,215.21,59.6,145.59,68.1,1,1,1.0
33,6,348.7,347.0,415.3,193.0,1,1,1.0
33,7,728.7,131.5,230.0999999999999,111.19999999999999,1,1,1.0
34,3,96.23,0.0,218.57999999999998,59.05,1,1,1.0
34,4,306.0,0.95,395.9,109.64999999999999,1,1,1.0
34,5,202.0,59.6,138.89999999999998,64.30000000000001,1,1,1.0
34,6,403.5,373.3,443.70000000000005,166.7,1,1,1.0
34,7,687.0,124.37,252.10000000000002,108.25,1,1,1.0
35,3,96.14,0.0,218.49,58.99,1,1,1.0
35,4,306.0,0.95,395.9,109.36999999999999,1,1,1.0
35,5,184.0,56.77,135.2,64.29999999999998,1,1,1.0
35,6,471.4,396.3,441.30000000000007,143.7,1,1,1.0
35,7,652.05,117.23,237.25,105.3,1,1,1.0
36,3,96.04,0.0,218.41999999999996,58.93,1,1,1.0
36,4,306.0,0.95,395.9,109.1,1,1,1.0
36,5,170.88,54.77,131.12,62.82999999999999,1,1,1.0
36,6,544.4,422.1,391.4,117.89999999999998,1,1,1.0
36,7,612.6,110.1,227.19999999999993,102.35,1,1,1.0
37,3,95.95,0.0,218.32999999999998,58.87,1,1,1.0
37,4,306.0,0.95,395.9,108.82,1,1,1.0
37,5,154.0,51.83,130.0,61.370000000000005,1,1,1.0
37,6,624.1,449.6,334.79999999999995,90.39999999999998,1,1,1.0
37,7,579.15,102.97,217.95000000000005,99.4,1,1,1.0
38,3,95.85,0.0,218.26000000000002,58.81,1,1,1.0
38,4,306.0,0.95,395.9,108.53999999999999,1,1,1.0
38,5,141.41,49.97,125.28999999999999,59.900000000000006,1,1,1.0
38,6,734.16,484.75,225.09000000000003,55.25,1,1,1.0
38,7,545.7,95.83,212.04999999999995,96.45,1,1,1.0
39,3,95.76,0.0,218.17000000000002,58.75,1,1,1.0
39,4,306.0,0.95,395.9,108.27,1,1,1.0
39,5,128.83,48.11,120.57,58.43000000000001,1,1,1.0
39,6,844.23,519.9,115.37,20.100000000000023,1,1,1.0
39,7,512.25,88.7,206.14999999999998,93.49999999999999,1,1,1.0
40,3,95.66,0.0,218.1,58.69,1,1,1.0
40,4,306.0,0.95,395.9,107.99,1,1,1.0
40,5,116.24,46.25,115.96,56.959999999999994,1,1,1.0
40,7,479.4,85.19,202.39999999999998,89.61000000000001,1,1,1.0
41,3,95.56,0.0,218.01999999999998,58.63,1,1,1.0
41,4,306.0,0.95,395.9,107.71,1,1,1.0
41,5,103.66,44.39,111.34,55.489999999999995,1,1,1.0
41,7,452.0,81.68,190.5,83.62,1,1,1.0
42,3,95.47,0.0,217.92999999999998,58.57,1,1,1.0
42,4,306.0,0.95,395.9,107.44,1,1,1.0
42,5,91.07,42.53,109.86000000000001,54.03,1,1,1.0
42,7,422.7,72.5,190.65000000000003,87.13,1,1,1.0
43,3,95.37,0.0,217.86,58.51,1,1,1.0
43,4,306.0,0.95,395.9,107.16,1,1,1.0
43,5,78.49,40.67,108.38000000000001,52.56,1,1,1.0
43,7,399.91,69.8,177.48999999999995,84.14999999999999,1,1,1.0
44,3,95.28,0.0,217.77,58.46,1,1,1.0
44,4,306.0,0.95,395.9,106.89,1,1,1.0
44,5,65.9,38.81,106.9,51.09,1,1,1.0
44,7,374.9,67.1,171.10000000000002,81.17000000000002,1,1,1.0
45,3,95.18,0.0,217.7,58.4,1,1,1.0
45,4,306.0,0.95,395.9,106.61,1,1,1.0
45,5,56.5,36.46,103.55000000000001,50.37,1,1,1.0
45,7,349.2,64.4,161.5,78.19999999999999,1,1,1.0
46,3,95.08,0.0,217.62,58.34,1,1,1.0
46,4,306.0,0.95,395.9,106.33,1,1,1.0
46,5,44.2,34.11,103.10000000000001,49.650000000000006,1,1,1.0
46,7,327.7,61.7,155.40000000000003,75.21999999999998,1,1,1.0
47,3,94.99,0.0,217.53999999999996,58.28,1,1,1.0
47,4,306.0,0.95,395.9,106.06,1,1,1.0
47,5,33.1,31.75,101.45000000000002,48.94,1,1,1.0
47,7,306.2,59.0,149.3,72.25,1,1,1.0
48,3,94.89,0.0,217.46000000000004,58.22,1,1,1.0
48,4,306.0,0.95,395.9,105.78,1,1,1.0
48,5,23.0,29.4,98.8,48.220000000000006,1,1,1.0
48,7,284.7,56.3,147.7,69.28,1,1,1.0
49,3,94.8,0.0,217.38,58.16,1,1,1.0
49,4,306.0,0.95,395.9,105.5,1,1,1.0
49,5,12.1,29.4,96.5,48.220000000000006,1,1,1.0
49,7,263.2,53.6,146.10000000000002,66.30000000000001,1,1,1.0
50,3,94.7,0.0,217.3,58.1,1,1,1.0
50,4,306.0,0.95,395.9,105.23,1,1,1.0
50,5,4.5,29.4,93.7,48.220000000000006,1,1,1.0
50,7,246.2,49.1,135.90000000000003,69.66999999999999,1,1,1.0
51,3,94.7,0.0,217.3,58.1,1,1,1.0
51,4,306.0,0.95,395.9,104.95,1,1,1.0
51,5,2.3,26.6,86.4,49.9,1,1,1.0
51,7,229.2,47.06,131.75,68.31,1,1,1.0
52,3,94.7,0.0,217.3,58.1,1,1,1.0
52,4,306.0,0.95,395.9,104.95,1,1,1.0
52,5,0.1,24.7,78.2,44.59,1,1,1.0
52,7,212.2,45.02,127.60000000000002,63.57999999999999,1,1,1.0
53,3,94.7,0.0,217.3,58.1,1,1,1.0
53,4,306.0,0.95,395.9,104.95,1,1,1.0
53,5,0.0,21.4,69.8,45.71,1,1,1.0
53,7,197.5,42.98,125.38,65.6,1,1,1.0
54,3,94.7,0.0,217.3,58.1,1,1,1.0
54,4,306.0,0.95,395.9,104.95,1,1,1.0
54,5,0.1,21.4,57.4,46.800000000000004,1,1,1.0
54,7,183.91,40.94,115.28999999999999,64.24000000000001,1,1,1.0
55,3,94.7,0.0,217.3,58.1,1,1,1.0
55,4,306.0,0.95,395.9,104.95,1,1,1.0
55,5,1.2,18.1,48.699999999999996,45.699999999999996,1,1,1.0
55,7,167.51,38.9,115.88999999999999,62.88,1,1,1.0
56,3,94.7,0.0,217.3,58.1,1,1,1.0
56,4,306.0,0.95,395.9,104.95,1,1,1.0
56,5,0.0,18.1,41.2,45.699999999999996,1,1,1.0
56,7,151.1,36.86,116.50000000000003,61.53,1,1,1.0
57,3,94.7,0.0,217.3,58.1,1,1,1.0
57,4,306.0,0.95,395.9,104.95,1,1,1.0
57,5,0.0,18.1,31.4,45.699999999999996,1,1,1.0
57,7,138.93,34.82,112.87,60.169999999999995,1,1,1.0
58,3,94.7,0.0,217.3,58.1,1,1,1.0
58,4,306.0,0.95,395.9,104.95,1,1,1.0
58,5,0.0,18.1,22.7,45.699999999999996,1,1,1.0
58,7,126.75,32.78,109.25,58.81,1,1,1.0
59,3,94.7,0.0,217.3,58.1,1,1,1.0
59,4,306.0,0.95,395.9,104.95,1,1,1.0
59,5,0.0,18.1,12.9,37.0,1,1,1.0
59,7,114.57,30.74,105.63,57.46000000000001,1,1,1.0
60,3,94.7,0.0,217.3,58.1,1,1,1.0
60,4,306.0,0.95,395.9,104.95,1,1,1.0
60,5,0.0,18.1,7.4,37.0,1,1,1.0
60,7,102.4,28.7,102.0,56.099999999999994,1,1,1.0
